Province,Time,Temperature,Temp_Max,Temp_Min,Precipitation,Windspeed_Max,UV_Index_Max,Sunshine_Hours,Sundown_Hours,Weather_Code,Humidity,Feel_Like
An Giang,2025-04-08T09:00,27.8,32.3,25.0,0.0,12.3,8.35,9.91,12,3,77,32.4
An Giang,2025-04-08T12:00,31.9,32.3,25.0,0.0,12.3,8.35,9.91,12,3,58,36.0
An Giang,2025-04-08T15:00,31.4,32.3,25.0,0.1,12.3,8.35,9.91,12,3,60,35.1
An Giang,2025-04-08T18:00,30.6,32.3,25.0,0.0,12.3,8.35,9.91,12,3,60,34.6
An Giang,2025-04-08T21:00,27.9,32.3,25.0,0.0,12.3,8.35,9.91,12,2,76,32.7
An Giang,2025-04-09T00:00,26.1,34.2,24.8,0.0,12.1,9.35,10.79,12,2,84,31.0
An Giang,2025-04-09T03:00,25.2,34.2,24.8,0.0,12.1,9.35,10.79,12,2,88,30.3
An Giang,2025-04-09T06:00,24.8,34.2,24.8,0.0,12.1,9.35,10.79,12,1,91,30.2
An Giang,2025-04-09T09:00,28.9,34.2,24.8,0.0,12.1,9.35,10.79,12,2,71,32.8
An Giang,2025-04-09T12:00,32.6,34.2,24.8,0.0,12.1,9.35,10.79,12,2,55,37.5
An Giang,2025-04-09T15:00,34.0,34.2,24.8,0.0,12.1,9.35,10.79,12,2,50,38.1
An Giang,2025-04-09T18:00,30.4,34.2,24.8,0.4,12.1,9.35,10.79,12,80,67,35.0
An Giang,2025-04-09T21:00,27.8,34.2,24.8,0.0,12.1,9.35,10.79,12,1,78,32.9
An Giang,2025-04-10T00:00,26.8,33.5,25.8,0.0,8.4,7.3,10.4,12,2,87,32.5
An Giang,2025-04-10T03:00,26.3,33.5,25.8,0.0,8.4,7.3,10.4,12,2,90,32.3
An Giang,2025-04-10T06:00,25.8,33.5,25.8,0.0,8.4,7.3,10.4,12,3,94,32.1
An Giang,2025-04-10T09:00,29.5,33.5,25.8,0.0,8.4,7.3,10.4,12,3,72,35.3
An Giang,2025-04-10T12:00,32.7,33.5,25.8,0.1,8.4,7.3,10.4,12,3,56,39.2
An Giang,2025-04-10T15:00,33.3,33.5,25.8,0.0,8.4,7.3,10.4,12,3,54,38.3
An Giang,2025-04-10T18:00,30.0,33.5,25.8,0.0,8.4,7.3,10.4,12,1,70,35.4
An Giang,2025-04-10T21:00,27.2,33.5,25.8,0.0,8.4,7.3,10.4,12,3,89,33.6
An Giang,2025-04-11T00:00,26.3,34.1,25.2,0.0,10.4,7.5,10.81,12,3,94,32.9
An Giang,2025-04-11T03:00,25.7,34.1,25.2,0.0,10.4,7.5,10.81,12,3,96,32.3
An Giang,2025-04-11T06:00,25.2,34.1,25.2,0.0,10.4,7.5,10.81,12,45,97,31.4
An Giang,2025-04-11T09:00,29.3,34.1,25.2,0.0,10.4,7.5,10.81,12,2,76,34.9
An Giang,2025-04-11T12:00,32.7,34.1,25.2,0.0,10.4,7.5,10.81,12,2,58,38.8
An Giang,2025-04-11T15:00,33.7,34.1,25.2,0.0,10.4,7.5,10.81,12,2,53,37.8
An Giang,2025-04-11T18:00,29.6,34.1,25.2,0.8,10.4,7.5,10.81,12,95,75,35.2
An Giang,2025-04-11T21:00,27.4,34.1,25.2,0.3,10.4,7.5,10.81,12,80,88,33.1
An Giang,2025-04-12T00:00,26.7,33.8,25.8,0.0,9.4,9.35,10.56,12,2,92,32.7
An Giang,2025-04-12T03:00,26.1,33.8,25.8,0.0,9.4,9.35,10.56,12,2,94,32.2
An Giang,2025-04-12T06:00,25.8,33.8,25.8,0.0,9.4,9.35,10.56,12,2,95,31.9
An Giang,2025-04-12T09:00,28.9,33.8,25.8,0.0,9.4,9.35,10.56,12,2,79,34.8
An Giang,2025-04-12T12:00,32.2,33.8,25.8,0.2,9.4,9.35,10.56,12,2,63,39.2
An Giang,2025-04-12T15:00,33.6,33.8,25.8,0.0,9.4,9.35,10.56,12,2,56,38.1
An Giang,2025-04-12T18:00,31.5,33.8,25.8,0.0,9.4,9.35,10.56,12,1,62,36.1
An Giang,2025-04-12T21:00,28.4,33.8,25.8,0.0,9.4,9.35,10.56,12,0,79,33.9
An Giang,2025-04-13T00:00,26.9,34.1,25.6,0.0,8.1,9.3,9.82,12,0,87,32.6
An Giang,2025-04-13T03:00,25.9,34.1,25.6,0.0,8.1,9.3,9.82,12,0,93,32.0
An Giang,2025-04-13T06:00,25.6,34.1,25.6,0.0,8.1,9.3,9.82,12,45,97,32.0
An Giang,2025-04-13T09:00,30.1,34.1,25.6,0.2,8.1,9.3,9.82,12,2,76,36.2
An Giang,2025-04-13T12:00,34.1,34.1,25.6,0.0,8.1,9.3,9.82,12,2,58,41.2
An Giang,2025-04-13T15:00,31.6,34.1,25.6,1.3,8.1,9.3,9.82,12,95,70,37.5
An Giang,2025-04-13T18:00,28.6,34.1,25.6,1.5,8.1,9.3,9.82,12,95,83,34.5
An Giang,2025-04-13T21:00,27.5,34.1,25.6,0.0,8.1,9.3,9.82,12,2,90,34.3
An Giang,2025-04-14T00:00,26.7,34.0,25.3,0.1,13.4,6.55,9.84,12,2,92,33.3
An Giang,2025-04-14T03:00,25.8,34.0,25.3,0.0,13.4,6.55,9.84,12,2,95,31.9
An Giang,2025-04-14T06:00,25.3,34.0,25.3,0.0,13.4,6.55,9.84,12,2,95,31.0
An Giang,2025-04-14T09:00,28.8,34.0,25.3,0.1,13.4,6.55,9.84,12,3,80,34.3
An Giang,2025-04-14T12:00,32.4,34.0,25.3,0.0,13.4,6.55,9.84,12,2,57,37.2
An Giang,2025-04-14T15:00,33.7,34.0,25.3,0.0,13.4,6.55,9.84,12,3,53,38.0
An Giang,2025-04-14T18:00,29.0,34.0,25.3,0.2,13.4,6.55,9.84,12,3,76,34.3
An Giang,2025-04-14T21:00,28.6,34.0,25.3,0.0,13.4,6.55,9.84,12,3,79,34.6
An Giang,2025-04-15T00:00,27.3,33.5,25.1,0.1,12.4,9.0,9.54,12,3,86,33.5
An Giang,2025-04-15T03:00,25.5,33.5,25.1,0.0,12.4,9.0,9.54,12,45,95,31.6
An Giang,2025-04-15T06:00,25.1,33.5,25.1,0.0,12.4,9.0,9.54,12,3,95,31.1
An Giang,2025-04-15T09:00,29.4,33.5,25.1,0.0,12.4,9.0,9.54,12,3,73,33.8
An Giang,2025-04-15T12:00,32.8,33.5,25.1,0.0,12.4,9.0,9.54,12,2,58,38.1
An Giang,2025-04-15T15:00,33.0,33.5,25.1,0.1,12.4,9.0,9.54,12,3,59,37.9
An Giang,2025-04-15T18:00,28.0,33.5,25.1,3.0,12.4,9.0,9.54,12,96,82,33.9
An Giang,2025-04-15T21:00,27.5,33.5,25.1,0.1,12.4,9.0,9.54,12,3,86,33.7
An Giang,2025-04-16T00:00,26.7,34.1,25.5,0.0,12.0,8.3,10.1,12,2,89,32.6
An Giang,2025-04-16T03:00,26.0,34.1,25.5,0.0,12.0,8.3,10.1,12,2,91,32.2
An Giang,2025-04-16T06:00,25.5,34.1,25.5,0.0,12.0,8.3,10.1,12,2,93,31.6
An Giang,2025-04-16T09:00,28.8,34.1,25.5,0.0,12.0,8.3,10.1,12,3,79,34.0
An Giang,2025-04-16T12:00,32.3,34.1,25.5,0.0,12.0,8.3,10.1,12,3,61,38.2
An Giang,2025-04-16T15:00,33.9,34.1,25.5,0.0,12.0,8.3,10.1,12,3,53,39.0
An Giang,2025-04-16T18:00,29.6,34.1,25.5,1.3,12.0,8.3,10.1,12,95,76,34.8
An Giang,2025-04-16T21:00,28.0,34.1,25.5,0.2,12.0,8.3,10.1,12,80,85,34.0
An Giang,2025-04-17T00:00,26.3,33.2,25.3,3.2,9.2,9.1,9.25,12,96,90,32.2
An Giang,2025-04-17T03:00,25.5,33.2,25.3,3.2,9.2,9.1,9.25,12,95,91,31.0
An Giang,2025-04-17T06:00,25.3,33.2,25.3,0.0,9.2,9.1,9.25,12,3,94,31.4
An Giang,2025-04-17T09:00,28.4,33.2,25.3,0.0,9.2,9.1,9.25,12,3,81,34.2
An Giang,2025-04-17T12:00,32.3,33.2,25.3,0.1,9.2,9.1,9.25,12,3,64,40.2
An Giang,2025-04-17T15:00,33.1,33.2,25.3,0.0,9.2,9.1,9.25,12,3,60,38.9
An Giang,2025-04-17T18:00,28.5,33.2,25.3,2.0,9.2,9.1,9.25,12,96,81,34.2
An Giang,2025-04-17T21:00,27.7,33.2,25.3,0.1,9.2,9.1,9.25,12,3,87,33.8
An Giang,2025-04-18T00:00,27.2,33.2,25.4,0.9,6.8,9.15,10.0,12,95,90,33.4
An Giang,2025-04-18T03:00,25.7,33.2,25.4,0.0,6.8,9.15,10.0,12,3,91,31.2
An Giang,2025-04-18T06:00,25.4,33.2,25.4,0.0,6.8,9.15,10.0,12,3,93,31.1
An Giang,2025-04-18T09:00,28.8,33.2,25.4,0.6,6.8,9.15,10.0,12,80,83,35.2
An Giang,2025-04-18T12:00,32.0,33.2,25.4,0.0,6.8,9.15,10.0,12,3,67,39.2
An Giang,2025-04-18T15:00,32.6,33.2,25.4,0.0,6.8,9.15,10.0,12,3,64,38.3
An Giang,2025-04-18T18:00,31.2,33.2,25.4,0.0,6.8,9.15,10.0,12,2,70,37.5
An Giang,2025-04-18T21:00,28.4,33.2,25.4,0.0,6.8,9.15,10.0,12,0,81,34.1
An Giang,2025-04-19T00:00,27.2,34.6,26.0,0.0,10.9,8.25,10.87,12,1,89,33.4
An Giang,2025-04-19T03:00,26.6,34.6,26.0,0.0,10.9,8.25,10.87,12,2,92,32.8
An Giang,2025-04-19T06:00,26.0,34.6,26.0,0.0,10.9,8.25,10.87,12,2,94,32.2
An Giang,2025-04-19T09:00,29.9,34.6,26.0,0.0,10.9,8.25,10.87,12,2,76,35.8
An Giang,2025-04-19T12:00,34.1,34.6,26.0,0.0,10.9,8.25,10.87,12,2,52,40.5
An Giang,2025-04-19T15:00,34.6,34.6,26.0,0.0,10.9,8.25,10.87,12,2,51,39.0
An Giang,2025-04-19T18:00,32.9,34.6,26.0,0.0,10.9,8.25,10.87,12,2,59,38.5
An Giang,2025-04-19T21:00,29.1,34.6,26.0,0.0,10.9,8.25,10.87,12,3,79,34.9
An Giang,2025-04-20T00:00,27.4,33.8,25.0,0.0,8.3,9.25,10.88,12,1,90,33.9
An Giang,2025-04-20T03:00,26.5,33.8,25.0,0.0,8.3,9.25,10.88,12,2,92,32.5
An Giang,2025-04-20T06:00,25.0,33.8,25.0,0.0,8.3,9.25,10.88,12,1,96,30.5
An Giang,2025-04-20T09:00,28.7,33.8,25.0,0.0,8.3,9.25,10.88,12,1,77,33.8
An Giang,2025-04-20T12:00,32.8,33.8,25.0,0.0,8.3,9.25,10.88,12,2,56,39.9
An Giang,2025-04-20T15:00,33.8,33.8,25.0,0.0,8.3,9.25,10.88,12,1,51,39.0
An Giang,2025-04-20T18:00,31.8,33.8,25.0,0.0,8.3,9.25,10.88,12,0,61,37.0
An Giang,2025-04-20T21:00,29.7,33.8,25.0,0.0,8.3,9.25,10.88,12,3,70,34.6
An Giang,2025-04-21T00:00,27.5,33.6,25.4,0.0,7.9,9.2,10.89,12,3,87,33.6
An Giang,2025-04-21T03:00,26.4,33.6,25.4,0.0,7.9,9.2,10.89,12,2,92,32.5
An Giang,2025-04-21T06:00,25.4,33.6,25.4,0.0,7.9,9.2,10.89,12,1,95,31.3
An Giang,2025-04-21T09:00,29.2,33.6,25.4,0.0,7.9,9.2,10.89,12,2,78,35.4
An Giang,2025-04-21T12:00,33.3,33.6,25.4,0.0,7.9,9.2,10.89,12,1,54,39.6
An Giang,2025-04-21T15:00,33.6,33.6,25.4,0.0,7.9,9.2,10.89,12,2,53,38.8
An Giang,2025-04-21T18:00,31.6,33.6,25.4,0.0,7.9,9.2,10.89,12,1,62,36.4
An Giang,2025-04-21T21:00,29.2,33.6,25.4,0.0,7.9,9.2,10.89,12,1,75,35.0
An Giang,2025-04-22T00:00,27.6,33.8,25.4,0.0,12.2,8.25,10.42,12,1,85,33.4
An Giang,2025-04-22T03:00,26.3,33.8,25.4,0.0,12.2,8.25,10.42,12,3,90,32.1
An Giang,2025-04-22T06:00,25.4,33.8,25.4,0.0,12.2,8.25,10.42,12,1,94,31.3
An Giang,2025-04-22T09:00,29.5,33.8,25.4,0.0,12.2,8.25,10.42,12,2,75,34.3
An Giang,2025-04-22T12:00,33.2,33.8,25.4,0.0,12.2,8.25,10.42,12,2,55,38.6
An Giang,2025-04-22T15:00,33.6,33.8,25.4,0.0,12.2,8.25,10.42,12,3,54,38.2
An Giang,2025-04-22T18:00,29.5,33.8,25.4,0.1,12.2,8.25,10.42,12,3,76,34.8
An Giang,2025-04-22T21:00,27.5,33.8,25.4,0.0,12.2,8.25,10.42,12,3,90,34.3
An Giang,2025-04-23T00:00,26.8,33.7,25.4,0.0,11.6,9.2,10.9,12,3,93,33.7
An Giang,2025-04-23T03:00,26.1,33.7,25.4,0.0,11.6,9.2,10.9,12,3,95,32.6
An Giang,2025-04-23T06:00,25.4,33.7,25.4,0.0,11.6,9.2,10.9,12,1,97,31.4
An Giang,2025-04-23T09:00,29.4,33.7,25.4,0.0,11.6,9.2,10.9,12,1,76,35.1
An Giang,2025-04-23T12:00,33.2,33.7,25.4,0.0,11.6,9.2,10.9,12,2,56,40.0
An Giang,2025-04-23T15:00,31.8,33.7,25.4,0.6,11.6,9.2,10.9,12,80,66,36.6
An Giang,2025-04-23T18:00,29.4,33.7,25.4,0.0,11.6,9.2,10.9,12,3,74,34.1
An Giang,2025-04-23T21:00,26.8,33.7,25.4,0.0,11.6,9.2,10.9,12,3,90,33.0
An Giang,2025-04-24T00:00,26.2,33.1,25.5,0.0,10.2,9.2,10.91,12,2,93,32.3
An Giang,2025-04-24T03:00,25.7,33.1,25.5,0.0,10.2,9.2,10.91,12,3,95,31.9
An Giang,2025-04-24T06:00,25.5,33.1,25.5,0.0,10.2,9.2,10.91,12,2,95,31.3
An Giang,2025-04-24T09:00,29.1,33.1,25.5,0.0,10.2,9.2,10.91,12,2,79,34.8
An Giang,2025-04-24T12:00,33.0,33.1,25.5,0.0,10.2,9.2,10.91,12,3,56,39.1
An Giang,2025-04-24T15:00,32.4,33.1,25.5,0.1,10.2,9.2,10.91,12,2,61,37.1
An Giang,2025-04-24T18:00,30.3,33.1,25.5,0.0,10.2,9.2,10.91,12,3,69,35.4
An Giang,2025-04-24T21:00,27.3,33.1,25.5,0.0,10.2,9.2,10.91,12,1,85,33.1
An Giang,2025-04-25T00:00,26.5,33.4,26.0,0.0,6.7,9.15,10.81,12,2,92,32.6
An Giang,2025-04-25T03:00,26.4,33.4,26.0,0.0,6.7,9.15,10.81,12,3,92,32.5
An Giang,2025-04-25T06:00,26.0,33.4,26.0,0.0,6.7,9.15,10.81,12,3,95,32.2
An Giang,2025-04-25T09:00,29.5,33.4,26.0,0.0,6.7,9.15,10.81,12,3,78,35.4
An Giang,2025-04-25T12:00,32.8,33.4,26.0,0.1,6.7,9.15,10.81,12,3,64,40.7
An Giang,2025-04-25T15:00,33.4,33.4,26.0,0.0,6.7,9.15,10.81,12,2,59,39.0
An Giang,2025-04-25T18:00,31.2,33.4,26.0,0.0,6.7,9.15,10.81,12,3,67,36.7
An Giang,2025-04-25T21:00,27.8,33.4,26.0,0.0,6.7,9.15,10.81,12,3,85,33.7
An Giang,2025-04-26T00:00,27.1,32.6,25.7,0.0,7.4,6.7,9.28,12,2,89,33.1
An Giang,2025-04-26T03:00,26.2,32.6,25.7,1.3,7.4,6.7,9.28,12,80,90,32.0
An Giang,2025-04-26T06:00,25.7,32.6,25.7,0.0,7.4,6.7,9.28,12,2,95,31.7
An Giang,2025-04-26T09:00,28.9,32.6,25.7,1.6,7.4,6.7,9.28,12,95,81,34.9
An Giang,2025-04-26T12:00,32.1,32.6,25.7,0.1,7.4,6.7,9.28,12,2,67,40.4
An Giang,2025-04-26T15:00,31.4,32.6,25.7,2.0,7.4,6.7,9.28,12,95,72,37.7
An Giang,2025-04-26T18:00,27.9,32.6,25.7,1.6,7.4,6.7,9.28,12,95,87,34.0
An Giang,2025-04-26T21:00,26.2,32.6,25.7,0.0,7.4,6.7,9.28,12,3,93,31.9
An Giang,2025-04-27T00:00,25.5,33.3,24.6,0.0,8.4,9.15,10.9,12,3,95,31.6
An Giang,2025-04-27T03:00,24.6,33.3,24.6,0.0,8.4,9.15,10.9,12,45,97,30.4
An Giang,2025-04-27T06:00,24.6,33.3,24.6,0.0,8.4,9.15,10.9,12,45,96,30.2
An Giang,2025-04-27T09:00,28.4,33.3,24.6,0.0,8.4,9.15,10.9,12,2,81,34.1
An Giang,2025-04-27T12:00,32.0,33.3,24.6,0.0,8.4,9.15,10.9,12,2,63,39.1
An Giang,2025-04-27T15:00,33.3,33.3,24.6,0.0,8.4,9.15,10.9,12,1,55,38.7
An Giang,2025-04-27T18:00,31.1,33.3,24.6,0.0,8.4,9.15,10.9,12,0,67,36.6
An Giang,2025-04-27T21:00,28.4,33.3,24.6,0.0,8.4,9.15,10.9,12,1,80,34.3
An Giang,2025-04-28T00:00,26.8,33.7,25.2,0.0,9.3,8.3,10.94,12,1,86,32.2
An Giang,2025-04-28T03:00,26.0,33.7,25.2,0.0,9.3,8.3,10.94,12,2,90,31.6
An Giang,2025-04-28T06:00,25.2,33.7,25.2,0.0,9.3,8.3,10.94,12,0,95,31.1
An Giang,2025-04-28T09:00,29.5,33.7,25.2,0.0,9.3,8.3,10.94,12,1,76,35.8
An Giang,2025-04-28T12:00,33.4,33.7,25.2,0.0,9.3,8.3,10.94,12,2,56,39.9
An Giang,2025-04-28T15:00,33.7,33.7,25.2,0.0,9.3,8.3,10.94,12,2,54,39.2
An Giang,2025-04-28T18:00,31.1,33.7,25.2,0.0,9.3,8.3,10.94,12,1,64,35.7
An Giang,2025-04-28T21:00,28.1,33.7,25.2,0.0,9.3,8.3,10.94,12,2,81,33.4
An Giang,2025-04-29T00:00,26.6,34.8,25.6,0.6,11.1,8.45,10.94,12,80,89,32.6
An Giang,2025-04-29T03:00,26.0,34.8,25.6,0.0,11.1,8.45,10.94,12,1,92,32.1
An Giang,2025-04-29T06:00,25.6,34.8,25.6,0.0,11.1,8.45,10.94,12,3,93,31.8
An Giang,2025-04-29T09:00,30.0,34.8,25.6,0.0,11.1,8.45,10.94,12,2,76,37.0
An Giang,2025-04-29T12:00,34.1,34.8,25.6,0.0,11.1,8.45,10.94,12,2,51,40.5
An Giang,2025-04-29T15:00,34.8,34.8,25.6,0.0,11.1,8.45,10.94,12,1,46,39.8
An Giang,2025-04-29T18:00,31.5,34.8,25.6,0.0,11.1,8.45,10.94,12,3,57,34.7
An Giang,2025-04-29T21:00,28.3,34.8,25.6,0.0,11.1,8.45,10.94,12,3,76,33.0
An Giang,2025-04-30T00:00,27.3,34.2,25.8,0.0,8.8,8.85,10.95,12,3,86,33.0
An Giang,2025-04-30T03:00,26.4,34.2,25.8,0.0,8.8,8.85,10.95,12,2,91,32.4
An Giang,2025-04-30T06:00,25.8,34.2,25.8,0.0,8.8,8.85,10.95,12,1,94,32.0
An Giang,2025-04-30T09:00,29.7,34.2,25.8,0.0,8.8,8.85,10.95,12,2,72,34.7
An Giang,2025-04-30T12:00,33.3,34.2,25.8,0.0,8.8,8.85,10.95,12,2,56,40.1
An Giang,2025-04-30T15:00,34.2,34.2,25.8,0.0,8.8,8.85,10.95,12,2,51,39.2
An Giang,2025-04-30T18:00,31.7,34.2,25.8,0.0,8.8,8.85,10.95,12,1,60,36.1
An Giang,2025-04-30T21:00,28.7,34.2,25.8,0.0,8.8,8.85,10.95,12,0,73,33.6
An Giang,2025-05-01T00:00,27.0,33.8,26.1,0.0,13.6,9.1,8.86,12,3,80,31.6
An Giang,2025-05-01T03:00,26.3,33.8,26.1,0.0,13.6,9.1,8.86,12,2,85,31.6
An Giang,2025-05-01T06:00,26.1,33.8,26.1,0.0,13.6,9.1,8.86,12,3,90,32.1
An Giang,2025-05-01T09:00,30.0,33.8,26.1,0.0,13.6,9.1,8.86,12,2,75,35.0
An Giang,2025-05-01T12:00,33.8,33.8,26.1,0.0,13.6,9.1,8.86,12,3,56,39.6
An Giang,2025-05-01T15:00,30.9,33.8,26.1,1.6,13.6,9.1,8.86,12,95,72,36.4
An Giang,2025-05-01T18:00,30.1,33.8,26.1,0.0,13.6,9.1,8.86,12,3,78,36.5
An Giang,2025-05-01T21:00,28.3,33.8,26.1,0.0,13.6,9.1,8.86,12,3,87,34.7
An Giang,2025-05-02T00:00,27.2,34.3,26.1,0.0,15.3,6.55,9.97,12,3,87,33.0
An Giang,2025-05-02T03:00,26.3,34.3,26.1,0.0,15.3,6.55,9.97,12,2,90,32.2
An Giang,2025-05-02T06:00,26.1,34.3,26.1,0.0,15.3,6.55,9.97,12,2,92,32.4
An Giang,2025-05-02T09:00,29.2,34.3,26.1,0.0,15.3,6.55,9.97,12,3,76,33.5
An Giang,2025-05-02T12:00,33.1,34.3,26.1,0.0,15.3,6.55,9.97,12,1,57,38.4
An Giang,2025-05-02T15:00,31.4,34.3,26.1,0.8,15.3,6.55,9.97,12,95,66,35.5
An Giang,2025-05-02T18:00,29.6,34.3,26.1,0.3,15.3,6.55,9.97,12,80,79,35.6
An Giang,2025-05-02T21:00,27.8,34.3,26.1,0.0,15.3,6.55,9.97,12,2,88,34.0
